InvoiceNo,StockCode,Description,Quantity,InvoiceDate,InvoiceDateOnly,Year,Month,YearMonth,DayOfWeek,UnitPrice,Revenue,CustomerIDClean,CustomerSegment,Country,revenue
570833,20750,RED RETROSPOT MINI CASES,2,2011-10-12 13:30:00,2011-10-12,2011,10,2011-10,Wednesday,7.95,15.9,14834,Identified customer,United Kingdom,15.9
570839,37479P,CUBIC MUG FLOCK PINK ON BROWN,6,2011-10-12 14:08:00,2011-10-12,2011,10,2011-10,Wednesday,0.39,2.34,14911,Identified customer,EIRE,2.34
570839,20751,FUNKY WASHING UP GLOVES ASSORTED,12,2011-10-12 14:08:00,2011-10-12,2011,10,2011-10,Wednesday,2.1,25.200000000000003,14911,Identified customer,EIRE,25.200000000000003
570871,90166,PINK & WHITE ROSEBUD RING,1,2011-10-12 16:36:00,2011-10-12,2011,10,2011-10,Wednesday,4.15,4.15,Unknown,Unknown customer,United Kingdom,4.15
570871,22222,CAKE PLATE LOVEBIRD WHITE,1,2011-10-12 16:36:00,2011-10-12,2011,10,2011-10,Wednesday,9.96,9.96,Unknown,Unknown customer,United Kingdom,9.96
570872,23241,TREASURE TIN GYMKHANA DESIGN,1,2011-10-12 16:40:00,2011-10-12,2011,10,2011-10,Wednesday,4.13,4.13,Unknown,Unknown customer,United Kingdom,4.13
570875,23321,SMALL WHITE HEART OF WICKER,12,2011-10-12 17:00:00,2011-10-12,2011,10,2011-10,Wednesday,1.65,19.8,12667,Identified customer,Finland,19.799999999999997
570875,20838,FRENCH LATTICE CUSHION COVER ,12,2011-10-12 17:00:00,2011-10-12,2011,10,2011-10,Wednesday,0.85,10.2,12667,Identified customer,Finland,10.2
570876,22644,CERAMIC CHERRY CAKE MONEY BANK,1,2011-10-12 17:19:00,2011-10-12,2011,10,2011-10,Wednesday,1.45,1.45,16085,Identified customer,United Kingdom,1.45
570885,23199,JUMBO BAG APPLES,10,2011-10-13 10:20:00,2011-10-13,2011,10,2011-10,Thursday,2.08,20.8,14211,Identified customer,United Kingdom,20.8
570964,23354,6 GIFT TAGS 50'S CHRISTMAS ,24,2011-10-13 11:50:00,2011-10-13,2011,10,2011-10,Thursday,0.83,19.92,12766,Identified customer,Portugal,19.919999999999998
570964,22551,PLASTERS IN TIN SPACEBOY,12,2011-10-13 11:50:00,2011-10-13,2011,10,2011-10,Thursday,1.65,19.8,12766,Identified customer,Portugal,19.799999999999997
570964,16161P,WRAP ENGLISH ROSE ,25,2011-10-13 11:50:00,2011-10-13,2011,10,2011-10,Thursday,0.42,10.5,12766,Identified customer,Portugal,10.5
570964,23319,BOX OF 6 MINI 50'S CRACKERS,12,2011-10-13 11:50:00,2011-10-13,2011,10,2011-10,Thursday,2.49,29.880000000000003,12766,Identified customer,Portugal,29.880000000000003
570983,23343,JUMBO BAG VINTAGE CHRISTMAS ,3,2011-10-13 11:57:00,2011-10-13,2011,10,2011-10,Thursday,2.08,6.24,14963,Identified customer,United Kingdom,6.24
571028,22998,TRAVEL CARD WALLET KEEP CALM,9,2011-10-13 12:21:00,2011-10-13,2011,10,2011-10,Thursday,0.42,3.78,16770,Identified customer,United Kingdom,3.78
571030,23202,JUMBO BAG VINTAGE LEAF,10,2011-10-13 12:26:00,2011-10-13,2011,10,2011-10,Thursday,2.08,20.8,12876,Identified customer,Belgium,20.8
571030,23352,ROLL WRAP 50'S RED CHRISTMAS ,12,2011-10-13 12:26:00,2011-10-13,2011,10,2011-10,Thursday,1.25,15.0,12876,Identified customer,Belgium,15.0
571034,23346,SPACEBOY BEAKER,12,2011-10-13 12:47:00,2011-10-13,2011,10,2011-10,Thursday,1.25,15.0,12359,Identified customer,Cyprus,15.0
571034,22627,MINT KITCHEN SCALES,2,2011-10-13 12:47:00,2011-10-13,2011,10,2011-10,Thursday,8.5,17.0,12359,Identified customer,Cyprus,17.0
571034,23422,PANTRY HOOK BALLOON WHISK ,12,2011-10-13 12:47:00,2011-10-13,2011,10,2011-10,Thursday,2.08,24.96,12359,Identified customer,Cyprus,24.96
571034,23200,JUMBO BAG PEARS,10,2011-10-13 12:47:00,2011-10-13,2011,10,2011-10,Thursday,2.08,20.8,12359,Identified customer,Cyprus,20.8
571034,21116,OWL DOORSTOP,3,2011-10-13 12:47:00,2011-10-13,2011,10,2011-10,Thursday,4.95,14.85,12359,Identified customer,Cyprus,14.850000000000001
571034,23013,GLASS APOTHECARY BOTTLE TONIC,4,2011-10-13 12:47:00,2011-10-13,2011,10,2011-10,Thursday,3.95,15.8,12359,Identified customer,Cyprus,15.8
571034,23021,GLASS BONNE JAM JAR,4,2011-10-13 12:47:00,2011-10-13,2011,10,2011-10,Thursday,4.15,16.6,12359,Identified customer,Cyprus,16.6
571035,47590B,PINK HAPPY BIRTHDAY BUNTING,3,2011-10-13 12:50:00,2011-10-13,2011,10,2011-10,Thursday,5.45,16.35,12446,Identified customer,RSA,16.35
571035,21242,RED RETROSPOT PLATE ,8,2011-10-13 12:50:00,2011-10-13,2011,10,2011-10,Thursday,1.69,13.52,12446,Identified customer,RSA,13.52
571035,21243,PINK  POLKADOT PLATE ,8,2011-10-13 12:50:00,2011-10-13,2011,10,2011-10,Thursday,1.69,13.52,12446,Identified customer,RSA,13.52
571035,23169,CLASSIC GLASS COOKIE JAR,6,2011-10-13 12:50:00,2011-10-13,2011,10,2011-10,Thursday,4.15,24.9,12446,Identified customer,RSA,24.900000000000002
571035,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-13 12:50:00,2011-10-13,2011,10,2011-10,Thursday,12.75,25.5,12446,Identified customer,RSA,25.5
571035,22624,IVORY KITCHEN SCALES,2,2011-10-13 12:50:00,2011-10-13,2011,10,2011-10,Thursday,8.5,17.0,12446,Identified customer,RSA,17.0
571035,21238,RED RETROSPOT CUP,8,2011-10-13 12:50:00,2011-10-13,2011,10,2011-10,Thursday,0.85,6.8,12446,Identified customer,RSA,6.8
571035,22467,GUMBALL COAT RACK,6,2011-10-13 12:50:00,2011-10-13,2011,10,2011-10,Thursday,2.55,15.3,12446,Identified customer,RSA,15.299999999999999
571035,85099B,JUMBO BAG RED RETROSPOT,10,2011-10-13 12:50:00,2011-10-13,2011,10,2011-10,Thursday,2.08,20.8,12446,Identified customer,RSA,20.8
571035,23201,JUMBO BAG ALPHABET,10,2011-10-13 12:50:00,2011-10-13,2011,10,2011-10,Thursday,2.08,20.8,12446,Identified customer,RSA,20.8
571039,22604,SET OF 4 NAPKIN CHARMS CUTLERY,1,2011-10-13 12:59:00,2011-10-13,2011,10,2011-10,Thursday,2.55,2.55,16121,Identified customer,United Kingdom,2.55
571039,21166,COOK WITH WINE METAL SIGN ,1,2011-10-13 12:59:00,2011-10-13,2011,10,2011-10,Thursday,2.08,2.08,16121,Identified customer,United Kingdom,2.08
571041,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2011-10-13 13:00:00,2011-10-13,2011,10,2011-10,Thursday,4.25,4.25,14527,Identified customer,United Kingdom,4.25
571046,22197,POPCORN HOLDER,12,2011-10-13 13:35:00,2011-10-13,2011,10,2011-10,Thursday,0.85,10.2,18096,Identified customer,United Kingdom,10.2
571053,20685,DOORMAT RED RETROSPOT,2,2011-10-13 13:53:00,2011-10-13,2011,10,2011-10,Thursday,8.25,16.5,12631,Identified customer,Finland,16.5
571053,23286,BLUE VINTAGE SPOT BEAKER,8,2011-10-13 13:53:00,2011-10-13,2011,10,2011-10,Thursday,0.85,6.8,12631,Identified customer,Finland,6.8
571053,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-10-13 13:53:00,2011-10-13,2011,10,2011-10,Thursday,1.95,15.6,12631,Identified customer,Finland,15.6
571053,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,2011-10-13 13:53:00,2011-10-13,2011,10,2011-10,Thursday,4.15,16.6,12631,Identified customer,Finland,16.6
571061,84946,ANTIQUE SILVER T-LIGHT GLASS,1,2011-10-13 14:33:00,2011-10-13,2011,10,2011-10,Thursday,2.46,2.46,Unknown,Unknown customer,United Kingdom,2.46
571061,84988,SET OF 72 PINK HEART PAPER DOILIES,2,2011-10-13 14:33:00,2011-10-13,2011,10,2011-10,Thursday,3.75,7.5,Unknown,Unknown customer,United Kingdom,7.5
571064,22906,12 MESSAGE CARDS WITH ENVELOPES,1,2011-10-13 14:48:00,2011-10-13,2011,10,2011-10,Thursday,1.65,1.65,17181,Identified customer,United Kingdom,1.65
571065,22551,PLASTERS IN TIN SPACEBOY,12,2011-10-13 14:59:00,2011-10-13,2011,10,2011-10,Thursday,1.65,19.8,12613,Identified customer,Germany,19.799999999999997
571065,21915,RED  HARMONICA IN BOX ,12,2011-10-13 14:59:00,2011-10-13,2011,10,2011-10,Thursday,1.25,15.0,12613,Identified customer,Germany,15.0
571065,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2011-10-13 14:59:00,2011-10-13,2011,10,2011-10,Thursday,4.95,14.85,12613,Identified customer,Germany,14.850000000000001
571065,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,2011-10-13 14:59:00,2011-10-13,2011,10,2011-10,Thursday,1.65,19.8,12613,Identified customer,Germany,19.799999999999997
571065,21668,RED STRIPE CERAMIC DRAWER KNOB,24,2011-10-13 14:59:00,2011-10-13,2011,10,2011-10,Thursday,1.45,34.8,12613,Identified customer,Germany,34.8
571082,22219,LOVEBIRD HANGING DECORATION WHITE ,2,2011-10-13 15:25:00,2011-10-13,2011,10,2011-10,Thursday,1.63,3.26,Unknown,Unknown customer,United Kingdom,3.26
571082,22189,CREAM HEART CARD HOLDER,1,2011-10-13 15:25:00,2011-10-13,2011,10,2011-10,Thursday,8.29,8.29,Unknown,Unknown customer,United Kingdom,8.29
571082,DOT,DOTCOM POSTAGE,1,2011-10-13 15:25:00,2011-10-13,2011,10,2011-10,Thursday,213.13,213.13,Unknown,Unknown customer,United Kingdom,213.13
571105,23275,SET OF 3 HANGING OWLS OLLIE BEAK,2,2011-10-13 16:01:00,2011-10-13,2011,10,2011-10,Thursday,1.25,2.5,17614,Identified customer,United Kingdom,2.5
571105,23398,HANGING HEART BONHEUR,2,2011-10-13 16:01:00,2011-10-13,2011,10,2011-10,Thursday,0.85,1.7,17614,Identified customer,United Kingdom,1.7
571123,23371,SET 36 COLOUR PENCILS SPACEBOY ,16,2011-10-14 09:35:00,2011-10-14,2011,10,2011-10,Friday,1.25,20.0,14856,Identified customer,United Kingdom,20.0
571129,22355,CHARLOTTE BAG SUKI DESIGN,20,2011-10-14 10:03:00,2011-10-14,2011,10,2011-10,Friday,0.85,17.0,14156,Identified customer,EIRE,17.0
571129,23510,MINI PLAYING CARDS GYMKHANA,20,2011-10-14 10:03:00,2011-10-14,2011,10,2011-10,Friday,0.42,8.4,14156,Identified customer,EIRE,8.4
571187,23310,BUBBLEGUM RING ASSORTED,36,2011-10-14 11:39:00,2011-10-14,2011,10,2011-10,Friday,0.42,15.12,12380,Identified customer,Belgium,15.12
571187,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2011-10-14 11:39:00,2011-10-14,2011,10,2011-10,Friday,1.65,19.8,12380,Identified customer,Belgium,19.799999999999997
571187,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-10-14 11:39:00,2011-10-14,2011,10,2011-10,Friday,0.55,13.2,12380,Identified customer,Belgium,13.200000000000001
571188,22419,LIPSTICK PEN RED,12,2011-10-14 11:42:00,2011-10-14,2011,10,2011-10,Friday,0.42,5.04,12783,Identified customer,Portugal,5.04
571201,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,12,2011-10-14 12:28:00,2011-10-14,2011,10,2011-10,Friday,3.39,40.68,14937,Identified customer,Channel Islands,40.68
571212,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,2011-10-14 12:53:00,2011-10-14,2011,10,2011-10,Friday,3.75,3.75,12856,Identified customer,United Kingdom,3.75
571215,22898,CHILDRENS APRON APPLES DESIGN,8,2011-10-14 12:57:00,2011-10-14,2011,10,2011-10,Friday,1.95,15.6,13810,Identified customer,Germany,15.6
571215,22320,BIRDS MOBILE VINTAGE DESIGN,6,2011-10-14 12:57:00,2011-10-14,2011,10,2011-10,Friday,5.95,35.7,13810,Identified customer,Germany,35.7
571225,22178,VICTORIAN GLASS HANGING T-LIGHT,42,2011-10-14 13:41:00,2011-10-14,2011,10,2011-10,Friday,1.95,81.89999999999999,14397,Identified customer,United Kingdom,81.89999999999999
571227,22626,BLACK KITCHEN SCALES,6,2011-10-14 13:54:00,2011-10-14,2011,10,2011-10,Friday,8.5,51.0,12477,Identified customer,Germany,51.0
571227,20998,ROSE DU SUD OVEN GLOVE,7,2011-10-14 13:54:00,2011-10-14,2011,10,2011-10,Friday,2.55,17.849999999999998,12477,Identified customer,Germany,17.849999999999998
571229,23452,HEART MINI PORTRAIT FRAME,6,2011-10-14 14:04:00,2011-10-14,2011,10,2011-10,Friday,1.95,11.7,15453,Identified customer,United Kingdom,11.7
571239,23543,WALL ART KEEP CALM ,2,2011-10-14 14:54:00,2011-10-14,2011,10,2011-10,Friday,8.25,16.5,12744,Identified customer,Singapore,16.5
571239,23229,VINTAGE DONKEY TAIL GAME ,6,2011-10-14 14:54:00,2011-10-14,2011,10,2011-10,Friday,3.75,22.5,12744,Identified customer,Singapore,22.5
571239,22336,DOVE DECORATION PAINTED ZINC ,94,2011-10-14 14:54:00,2011-10-14,2011,10,2011-10,Friday,0.19,17.86,12744,Identified customer,Singapore,17.86
571239,23284,DOORMAT KEEP CALM AND COME IN,10,2011-10-14 14:54:00,2011-10-14,2011,10,2011-10,Friday,7.08,70.8,12744,Identified customer,Singapore,70.8
571239,22343,PARTY PIZZA DISH RED RETROSPOT,72,2011-10-14 14:54:00,2011-10-14,2011,10,2011-10,Friday,0.72,51.84,12744,Identified customer,Singapore,51.839999999999996
571239,21947,SET OF 6 HEART CHOPSTICKS,12,2011-10-14 14:54:00,2011-10-14,2011,10,2011-10,Friday,1.25,15.0,12744,Identified customer,Singapore,15.0
571239,22339,CHRISTMAS TREE PAINTED ZINC ,96,2011-10-14 14:54:00,2011-10-14,2011,10,2011-10,Friday,0.19,18.24,12744,Identified customer,Singapore,18.240000000000002
571239,20685,DOORMAT RED RETROSPOT,10,2011-10-14 14:54:00,2011-10-14,2011,10,2011-10,Friday,7.08,70.8,12744,Identified customer,Singapore,70.8
571239,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,2011-10-14 14:54:00,2011-10-14,2011,10,2011-10,Friday,2.95,17.700000000000003,12744,Identified customer,Singapore,17.700000000000003
571255,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,12,2011-10-14 17:13:00,2011-10-14,2011,10,2011-10,Friday,8.15,97.8,12454,Identified customer,Spain,97.80000000000001
571257,22094,RED RETROSPOT TISSUE BOX,2,2011-10-14 17:17:00,2011-10-14,2011,10,2011-10,Friday,2.46,4.92,Unknown,Unknown customer,United Kingdom,4.92
571257,23603,SET 10 CARD KRAFT REINDEER 17084,1,2011-10-14 17:17:00,2011-10-14,2011,10,2011-10,Friday,2.49,2.49,Unknown,Unknown customer,United Kingdom,2.49
571278,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,18,2011-10-16 12:46:00,2011-10-16,2011,10,2011-10,Sunday,0.79,14.22,14780,Identified customer,United Kingdom,14.22
571281,84708B,PINK JEWELLED PHOTO FRAME ,4,2011-10-16 13:23:00,2011-10-16,2011,10,2011-10,Sunday,4.25,17.0,14088,Identified customer,United Kingdom,17.0
571282,23240,SET OF 4 KNICK KNACK TINS DOILY ,1,2011-10-16 13:24:00,2011-10-16,2011,10,2011-10,Sunday,4.15,4.15,15545,Identified customer,United Kingdom,4.15
571292,21812,GARLAND WITH HEARTS AND BELLS,2,2011-10-16 15:45:00,2011-10-16,2011,10,2011-10,Sunday,4.95,9.9,15311,Identified customer,United Kingdom,9.9
571294,48188,DOORMAT WELCOME PUPPIES,2,2011-10-16 16:09:00,2011-10-16,2011,10,2011-10,Sunday,8.25,16.5,16987,Identified customer,United Kingdom,16.5
571296,23319,BOX OF 6 MINI 50'S CRACKERS,3,2011-10-16 16:13:00,2011-10-16,2011,10,2011-10,Sunday,2.49,7.470000000000001,13760,Identified customer,United Kingdom,7.470000000000001
571308,20719,WOODLAND CHARLOTTE BAG,30,2011-10-17 10:10:00,2011-10-17,2011,10,2011-10,Monday,0.85,25.5,12475,Identified customer,Germany,25.5
571308,POST,POSTAGE,3,2011-10-17 10:10:00,2011-10-17,2011,10,2011-10,Monday,18.0,54.0,12475,Identified customer,Germany,54.0
571307,23090,VINTAGE GLASS T-LIGHT HOLDER,12,2011-10-17 10:10:00,2011-10-17,2011,10,2011-10,Monday,0.83,9.96,14443,Identified customer,United Kingdom,9.959999999999999
571308,21481,FAWN BLUE HOT WATER BOTTLE,4,2011-10-17 10:10:00,2011-10-17,2011,10,2011-10,Monday,3.75,15.0,12475,Identified customer,Germany,15.0
571312,22209,WOOD STAMP SET HAPPY BIRTHDAY,12,2011-10-17 10:42:00,2011-10-17,2011,10,2011-10,Monday,0.83,9.96,12474,Identified customer,Germany,9.959999999999999
571312,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,2011-10-17 10:42:00,2011-10-17,2011,10,2011-10,Monday,1.65,19.8,12474,Identified customer,Germany,19.799999999999997
571318,22139,RETROSPOT TEA SET CERAMIC 11 PC ,24,2011-10-17 10:50:00,2011-10-17,2011,10,2011-10,Monday,4.95,118.8,17404,Identified customer,Sweden,118.80000000000001
571318,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,96,2011-10-17 10:50:00,2011-10-17,2011,10,2011-10,Monday,4.95,475.2000000000001,17404,Identified customer,Sweden,475.20000000000005
571318,22417,PACK OF 60 SPACEBOY CAKE CASES,240,2011-10-17 10:50:00,2011-10-17,2011,10,2011-10,Monday,0.42,100.8,17404,Identified customer,Sweden,100.8
571318,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,384,2011-10-17 10:50:00,2011-10-17,2011,10,2011-10,Monday,0.65,249.6,17404,Identified customer,Sweden,249.60000000000002
571318,22492,MINI PAINT SET VINTAGE ,576,2011-10-17 10:50:00,2011-10-17,2011,10,2011-10,Monday,0.65,374.4,17404,Identified customer,Sweden,374.40000000000003
571318,23370,SET 36 COLOURING PENCILS DOILY,128,2011-10-17 10:50:00,2011-10-17,2011,10,2011-10,Monday,1.25,160.0,17404,Identified customer,Sweden,160.0
571318,23510,MINI PLAYING CARDS GYMKHANA,250,2011-10-17 10:50:00,2011-10-17,2011,10,2011-10,Monday,0.42,105.0,17404,Identified customer,Sweden,105.0
571328,22279,POCKET BAG BLUE PAISLEY RED SPOT,12,2011-10-17 11:27:00,2011-10-17,2011,10,2011-10,Monday,1.25,15.0,12473,Identified customer,Germany,15.0
571372,22094,RED RETROSPOT TISSUE BOX,1,2011-10-17 11:55:00,2011-10-17,2011,10,2011-10,Monday,0.39,0.39,17201,Identified customer,United Kingdom,0.39
571377,22627,MINT KITCHEN SCALES,2,2011-10-17 11:56:00,2011-10-17,2011,10,2011-10,Monday,8.5,17.0,14911,Identified customer,EIRE,17.0
571409,22549,PICTURE DOMINOES,12,2011-10-17 12:25:00,2011-10-17,2011,10,2011-10,Monday,1.45,17.4,14911,Identified customer,EIRE,17.4
571409,21791,VINTAGE HEADS AND TAILS CARD GAME ,24,2011-10-17 12:25:00,2011-10-17,2011,10,2011-10,Monday,1.25,30.0,14911,Identified customer,EIRE,30.0
571425,23111,PARISIENNE SEWING BOX,1,2011-10-17 12:41:00,2011-10-17,2011,10,2011-10,Monday,12.5,12.5,14911,Identified customer,EIRE,12.5
571425,23131,MISTLETOE HEART WREATH CREAM,4,2011-10-17 12:41:00,2011-10-17,2011,10,2011-10,Monday,4.15,16.6,14911,Identified customer,EIRE,16.6
571425,22561,WOODEN SCHOOL COLOURING SET,12,2011-10-17 12:41:00,2011-10-17,2011,10,2011-10,Monday,1.65,19.8,14911,Identified customer,EIRE,19.799999999999997
571429,20984,12 PENCILS TALL TUBE POSY,1,2011-10-17 12:50:00,2011-10-17,2011,10,2011-10,Monday,0.29,0.29,15335,Identified customer,United Kingdom,0.29
571433,85049E,SCANDINAVIAN REDS RIBBONS,12,2011-10-17 13:19:00,2011-10-17,2011,10,2011-10,Monday,1.25,15.0,13015,Identified customer,United Kingdom,15.0
571441,22620,4 TRADITIONAL SPINNING TOPS,2,2011-10-17 13:31:00,2011-10-17,2011,10,2011-10,Monday,2.46,4.92,14096,Identified customer,United Kingdom,4.92
571441,21231,SWEETHEART CERAMIC TRINKET BOX,9,2011-10-17 13:31:00,2011-10-17,2011,10,2011-10,Monday,2.46,22.14,14096,Identified customer,United Kingdom,22.14
571441,21677,HEARTS  STICKERS,3,2011-10-17 13:31:00,2011-10-17,2011,10,2011-10,Monday,1.63,4.89,14096,Identified customer,United Kingdom,4.89
571441,21901,"KEY FOB , BACK DOOR ",2,2011-10-17 13:31:00,2011-10-17,2011,10,2011-10,Monday,1.63,3.26,14096,Identified customer,United Kingdom,3.26
571446,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,48,2011-10-17 13:46:00,2011-10-17,2011,10,2011-10,Monday,1.45,69.6,14911,Identified customer,EIRE,69.6
571446,22698,PINK REGENCY TEACUP AND SAUCER,12,2011-10-17 13:46:00,2011-10-17,2011,10,2011-10,Monday,2.95,35.400000000000006,14911,Identified customer,EIRE,35.400000000000006
571456,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,3,2011-10-17 13:57:00,2011-10-17,2011,10,2011-10,Monday,3.29,9.87,16729,Identified customer,United Kingdom,9.870000000000001
571461,22307,GOLD MUG BONE CHINA TREE OF LIFE,6,2011-10-17 14:12:00,2011-10-17,2011,10,2011-10,Monday,1.06,6.36,16932,Identified customer,United Kingdom,6.36
571477,22128,PARTY CONES CANDY ASSORTED,12,2011-10-17 14:54:00,2011-10-17,2011,10,2011-10,Monday,1.25,15.0,12794,Identified customer,Portugal,15.0
571500,23343,JUMBO BAG VINTAGE CHRISTMAS ,3,2011-10-17 15:09:00,2011-10-17,2011,10,2011-10,Monday,2.08,6.24,Unknown,Unknown customer,United Kingdom,6.24
571508,23247,BISCUIT TIN 50'S CHRISTMAS,1,2011-10-17 15:27:00,2011-10-17,2011,10,2011-10,Monday,5.79,5.79,Unknown,Unknown customer,United Kingdom,5.79
571509,48173C,DOORMAT BLACK FLOCK ,1,2011-10-17 15:28:00,2011-10-17,2011,10,2011-10,Monday,8.25,8.25,13110,Identified customer,United Kingdom,8.25
571511,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,2011-10-17 16:04:00,2011-10-17,2011,10,2011-10,Monday,0.29,6.959999999999999,15598,Identified customer,United Kingdom,6.959999999999999
571544,23206,LUNCH BAG APPLE DESIGN,1,2011-10-17 16:53:00,2011-10-17,2011,10,2011-10,Monday,1.65,1.65,17757,Identified customer,United Kingdom,1.65
571562,23207,LUNCH BAG ALPHABET DESIGN,20,2011-10-18 10:04:00,2011-10-18,2011,10,2011-10,Tuesday,1.65,33.0,14156,Identified customer,EIRE,33.0
571652,20819,SILVER TEDDY BEAR,4,2011-10-18 12:17:00,2011-10-18,2011,10,2011-10,Tuesday,3.75,15.0,Unknown,Unknown customer,Hong Kong,15.0
571652,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-10-18 12:17:00,2011-10-18,2011,10,2011-10,Tuesday,4.95,14.85,Unknown,Unknown customer,Hong Kong,14.850000000000001
571652,22550,HOLIDAY FUN LUDO,4,2011-10-18 12:17:00,2011-10-18,2011,10,2011-10,Tuesday,3.75,15.0,Unknown,Unknown customer,Hong Kong,15.0
571652,22780,LIGHT GARLAND BUTTERFILES PINK,4,2011-10-18 12:17:00,2011-10-18,2011,10,2011-10,Tuesday,4.25,17.0,Unknown,Unknown customer,Hong Kong,17.0
571652,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-10-18 12:17:00,2011-10-18,2011,10,2011-10,Tuesday,1.65,19.8,Unknown,Unknown customer,Hong Kong,19.799999999999997
571652,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2011-10-18 12:17:00,2011-10-18,2011,10,2011-10,Tuesday,11.95,23.9,Unknown,Unknown customer,Hong Kong,23.9
571653,20846,ZINC HEART LATTICE T-LIGHT HOLDER,24,2011-10-18 12:17:00,2011-10-18,2011,10,2011-10,Tuesday,1.06,25.44,14298,Identified customer,United Kingdom,25.44
571652,22947,WOODEN ADVENT CALENDAR RED,2,2011-10-18 12:17:00,2011-10-18,2011,10,2011-10,Tuesday,16.95,33.9,Unknown,Unknown customer,Hong Kong,33.9
571652,22433,WATERING CAN GREEN DINOSAUR,6,2011-10-18 12:17:00,2011-10-18,2011,10,2011-10,Tuesday,1.95,11.7,Unknown,Unknown customer,Hong Kong,11.7
571658,22867,HAND WARMER BIRD DESIGN,12,2011-10-18 12:48:00,2011-10-18,2011,10,2011-10,Tuesday,2.1,25.200000000000003,12621,Identified customer,Germany,25.200000000000003
571658,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-10-18 12:48:00,2011-10-18,2011,10,2011-10,Tuesday,0.55,13.2,12621,Identified customer,Germany,13.200000000000001
571665,22163,HEART STRING MEMO HOLDER HANGING,24,2011-10-18 12:59:00,2011-10-18,2011,10,2011-10,Tuesday,0.79,18.96,12540,Identified customer,Spain,18.96
571668,82583,HOT BATHS METAL SIGN,12,2011-10-18 13:10:00,2011-10-18,2011,10,2011-10,Tuesday,2.1,25.200000000000003,16515,Identified customer,United Kingdom,25.200000000000003
571670,22142,CHRISTMAS CRAFT WHITE FAIRY ,12,2011-10-18 13:12:00,2011-10-18,2011,10,2011-10,Tuesday,1.45,17.4,12611,Identified customer,Italy,17.4
571670,22941,CHRISTMAS LIGHTS 10 REINDEER,4,2011-10-18 13:12:00,2011-10-18,2011,10,2011-10,Tuesday,8.5,34.0,12611,Identified customer,Italy,34.0
